,year,scripture_references
97,2014,Doctrine and Covenants 1:31; John 6:51–59; Luke 24:6; Alma 7:21; Mosiah 4:29–30; 1 Corinthians 11:24; Mosiah 3:7; Doctrine and Covenants 20:40; Mark 14:24; Doctrine and Covenants 93:6; Alma 7:11; Ephesians 5:5; Exodus 13:12–13; Psalm 22:16; Doctrine and Covenants 6:37; Doctrine and Covenants 19:15; Acts 2:42; Doctrine and Covenants 20:75; Matthew 26:67; 3 Nephi 18:11; Doctrine and Covenants 76:40; 3 Nephi 18:7; Revelation 1:5–6; Alma 11:42–45; Revelation 6:15–17; 1 Nephi 10:21; Luke 22:63–65; Luke 22:19; Alma 36:15; 3 Nephi 9:17; Luke 23:33; Moses 6:57; Mosiah 2:3–4; Mark 14:22; Alma 5:21; John 6:51–57; 1 Corinthians 6:9; 2 Nephi 11:4; 3 Nephi 27:13; Matthew 27:35; Moroni 6:4; 1 Corinthians 6:11; 3 Nephi 11:14; Alma 5:54; Alma 12:14; Moses 6:59–60; Jacob 4:5; 3 Nephi 9:19; Luke 22:44; John 20:20; Ether 13:10–11; 1 Corinthians 11:25; Doctrine and Covenants 84:22; Luke 22:7–18; Mark 14:65; Numbers 28:16–25; 3 Nephi 18:3; Matthew 28:6; John 19:1; Matthew 26:17–20; Isaiah 53:5; 3 Nephi 11:31; John 19:16; Mosiah 15:5; John 19:33–34; Acts 20:7; Matthew 26:26; 2 Nephi 31:2; Doctrine and Covenants 19:18; 3 Nephi 27:20; Matthew 5:27–28; Moses 6:55; Romans 15:16; 3 Nephi 18:6; 3 Nephi 27:19; Alma 11:42–44; Mark 14:12–17; James 3:1–13; Alma 34:14; Matthew 26:28; 2 Nephi 31:17; Moses 5:5–8; Moroni 4:3; Doctrine and Covenants 76:22; Luke 22:20; Doctrine and Covenants 20:77; Mark 15:15
98,2014,3 Nephi 27:21; Doctrine and Covenants 29:39; Abraham 3:25; Matthew 25:14–30; Luke 13:34; Luke 10:30–37; Luke 15:4–7; Luke 18:22; Luke 22:42; John 14:6; Proverbs 4:26; Luke 22:44; 1 Samuel 15:22; 2 Nephi 31:16; 3 Nephi 27:27; Matthew 4:10
99,2014,Alma 17:2; Galatians 6:2; D&C 1:385; 2 Nephi 31:20; Alma 5:26; Alma 17:3
100,2014,2 Nephi 2:13; Doctrine and Covenants 18:36; 2 Nephi 2:11; 2 Nephi 2:2; Abraham 3:25; Moses 5:11
101,2014,1 Nephi 10:17; History 1:1–26; 1 Nephi 2:2; Moses 1:3–4
102,2014,Doctrine and Covenants 107:22; Faith 1:3; Mosiah 2:41; Doctrine and Covenants 128:18; Doctrine and Covenants 107:24; Doctrine and Covenants 128:24; Doctrine and Covenants 107:23; Alma 42:8; Doctrine and Covenants 107:25; 2 Nephi 2:22
103,2014,Doctrine and Covenants 1:23; Matthew 25:32–40; Luke 10:37; Doctrine and Covenants 18:10; Matthew 4:19; Obadiah 1:21
104,2014,Doctrine and Covenants 6:23; 2 Nephi 2:11; Doctrine and Covenants 98:12; Doctrine and Covenants 6:12; James 1:5; Moses 1:6; Doctrine and Covenants 3:2; Doctrine and Covenants 50:40; Doctrine and Covenants 121:35
105,2014,Philippians 2:10–11; Mosiah 16:2; Enos 1:4–9; 1 Nephi 11:22; 1 Nephi 8:11; 2 Nephi 31:13; Matthew 28:19–20; D&C 68:1; John 1:39; 1 Nephi 8:12
106,2014,Philippians 2:15; Doctrine and Covenants 81:5
107,2014,Luke 12:48; Doctrine and Covenants 82:3; Alma 49:8; Matthew 25:1–2; Doctrine and Covenants 33:17; Matthew 25:12; Doctrine and Covenants 109:13; Doctrine and Covenants 52:14; Doctrine and Covenants 104:2
108,2014,Doctrine and Covenants 109:22
109,2014,1 Corinthians 3:16; Doctrine and Covenants 4:2; Doctrine and Covenants 88:7; Mosiah 3:19; Doctrine and Covenants 50:24
110,2014,Isaiah 55:9; Alma 32:42; Doctrine and Covenants 132:19; Moses 1:39; Mosiah 18:9; Doctrine and Covenants 59:23; Doctrine and Covenants 132:21
111,2014,Exodus 3:8; Jacob 1:8; Helaman 5:12; Matthew 5:29–30; 2 Chronicles 18:7; Matthew 23:37–38; 1 Corinthians 12:31; Mark 5:17; 2 Nephi 31:20; Exodus 20:3–17; Ether 12:11; Matthew 10:34; Matthew 9:34; Hebrews 11:32–38; Mosiah 13:4; Isaiah 30:9–11; John 15:12; Matthew 5:19; 1 Nephi 19:9; John 14:15
112,2014,Numbers 11:16–17; Mosiah 18:8; Doctrine and Covenants 84:88; Matthew 19:20–21; Matthew 19:22; Mosiah 2:17; Mosiah 18:9; Matthew 25:402; Matthew 19:21; Doctrine and Covenants 81:5
113,2014,Luke 8:49; John 20:17; John 14:12; Luke 9:58; Luke 7:16; Luke 8:41–42; John 8:11; John 11:43–44; D&C 138:19; Luke 8:54; Alma 7:11–13; John 11:40; Luke 7:14; John 11:39; John 11:53; John 20:20; Luke 7:48; John 11:25
114,2014,2 Nephi 25:26
115,2014,Alma 30:7; Doctrine and Covenants 88:91; Helaman 5:12; Doctrine and Covenants 87:8; 2 Corinthians 4:18; D&C 21:616; Helaman 7:9; Matthew 5:46–47; Doctrine and Covenants 45:32; John 14:18; Doctrine and Covenants 52:14; Matthew 19:5–6
116,2014,at 6:00; 3 Nephi 10:5; Abraham 3:24–26; at 7:30
117,2014,Doctrine and Covenants 58:30; 2 Timothy 3:7; Ezekiel 14:6; 2 Nephi 9:41; Exodus 20:3; Mosiah 2:41; Isaiah 5:20; Doctrine and Covenants 6:36; Moroni 10:32; Moroni 8:12; Doctrine and Covenants 132:22; Doctrine and Covenants 3:7; Leviticus 15:13; Acts 10:34; 1 Nephi 19:23
118,2014,Moses 5:6–12; John 13:15; 2 Nephi 1:15; Philippians 4:13; Luke 22:39–46; Doctrine and Covenants 18:10; Moses 1:39; John 8:3–11; James 5:15–16; Matthew 22:35–40; Mosiah 2:17; 1 John 1:7; Moroni 10:32–33
119,2014,Faith 1:3; Doctrine and Covenants 28:3; Luke 18:22; Doctrine and Covenants 130:21; Hebrews 5:8; Doctrine and Covenants 28:2; Matthew 3:17; Matthew 25:21; Doctrine and Covenants 59:6; Alma 37:35; Matthew 26:39; Mosiah 5:8; 3 Nephi 11:7; Numbers 12:8; Mosiah 27:31; Alma 7:22–23; Doctrine and Covenants 71:7; Moses 5:13; John 14:15; Doctrine and Covenants 20:22; Moses 4:2
120,2014,John 15:4–5; D&C 43:23
121,2014,1 Nephi 5:4; 1 Nephi 5:2; 1 Nephi 5:5; 1 Samuel 16:7; Proverbs 15:1; Ephesians 4:29
122,2014,Job 14:14; Doctrine and Covenants 138:42; Doctrine and Covenants 128:24; Malachi 4:1; Job 14:1; Doctrine and Covenants 128:22; Obadiah 1:21; John 3:5; Doctrine and Covenants 127:5; Doctrine and Covenants 110:14; Malachi 4:5–6
123,2014,D&C 110:16; Moses 6:7; D&C 107:5
124,2014,Ether 12:27; Moroni 10:4; D&C 11:21; D&C 42:29; Mormon 9:29; D&C 84:43; D&C 84:33; 1 Corinthians 13:11; Moroni 10:32; Matthew 22:37; 3 Nephi 27:27; D&C 44:2; D&C 1:38
125,2014,Mosiah 4:29; Alma 41:3; D&C 11:12; Alma 29:4; D&C 137:9; 2 Nephi 32:3
126,2014,2 Nephi 26:29; Faith 1:9; Ephesians 5:14; 3 Nephi 12:29; 2 Nephi 1:23; Doctrine and Covenants 64:33; Matthew 22:37–39; Mark 8:34–35; Doctrine and Covenants 84:33
127,2014,Moses 1:37–39; Matthew 5:14–16; Matthew 6:1–4
128,2014,Joshua 1:5; 1 Peter 2:9; Alma 53:20–21; Romans 1:16; 1 Timothy 4:12; Mosiah 11:20; Doctrine and Covenants 105:11; Doctrine and Covenants 107:99; Job 27:3
129,2014,Doctrine and Covenants 123:17; Alma 34:38; Romans 5:3; Luke 6:38; 1 Thessalonians 5:18; Mosiah 26:39; Luke 24:39; Doctrine and Covenants 78:19; Alma 7:23; Ephesians 5:20; Doctrine and Covenants 59:7; Job 1:21; 1 Nephi 18:10; Luke 22:42; Doctrine and Covenants 98:1; Psalm 147:7; 2 Corinthians 4:17; Alma 37:37; Alma 32:21; Moses 1:3; Alma 26:13
130,2014,Doctrine and Covenants 1:20; Doctrine and Covenants 88:81; Doctrine and Covenants 115:4; Doctrine and Covenants 62:3; Doctrine and Covenants 84:61; Acts 3:1–8; Matthew 9:37–38
131,2014,Moses 1:39; 1 Nephi 1:20; Isaiah 41:10
132,2014,1 Corinthians 9:24; Alma 34:32; Doctrine and Covenants 84:20; Hebrews 12:1; John 14:18; Alma 34:31–33
133,2014,D&C 100:12; Mormon 1:14; D&C 20:1; Mosiah 9:17; 2 Nephi 2:14; Mosiah 24:15; Mosiah 24:13; D&C 58:26; D&C 84:20; 2 Nephi 2:8; Alma 20:4; Matthew 11:30; Alma 34:14; Alma 7:11–12; Mosiah 24:14; Matthew 11:28–30
134,2014,Doctrine and Covenants 121:43; Matthew 22:36–39; 1 John 4:21; Mark 12:31; Moroni 7:47; Luke 23:34
135,2014,Matthew 6:9; 3 Nephi 13:9; John 6:66–69; Helaman 5:12; Faith 1:1; D&C 130:18; Moroni 10:5; D&C 115:4; 3 Nephi 27:2; Acts 4:12; 2 Nephi 25:26; D&C 76:22; D&C 76:24
136,2014,John 10:27
137,2014,Genesis 17:15–16; Hebrews 11:8–9; Hebrews 11:1; Luke 15:11–32; James 3:3
138,2014,Faith 1:3; Doctrine and Covenants 49:17; Moses 3:5; Doctrine and Covenants 65:2; Doctrine and Covenants 131:1; Moses 5:8; History 1:14; James 1:5; Doctrine and Covenants 6:36; History 1:33; Doctrine and Covenants 20:77; Doctrine and Covenants 130:22; Doctrine and Covenants 50:24; Moroni 10:3–5; History 1:16–17
139,2014,Matthew 25:40; Matthew 6:19–21; 3 Nephi 12:48; Luke 12:16–21; 2 Nephi 9:51; 3 Nephi 13:19; Mosiah 3:19; 2 Nephi 32:3
140,2014,Moroni 7:5; History 1:18; Doctrine and Covenants 8:1; Moroni 7:16; Matthew 7:17; Alma 12:10; Alma 32:28; Doctrine and Covenants 88:78; Alma 17:2–3; James 1:5; Doctrine and Covenants 88:118; Doctrine and Covenants 9:8; Doctrine and Covenants 8:10; James 2:17; Doctrine and Covenants 8:2; James 1:6
141,2014,Luke 24:5–7; Acts 1:8; 1 Corinthians 15:5; John 14:12; John 5:26; Luke 24:41; 1 Corinthians 15:21; 3 Nephi 1:15; John 20:13; Luke 24:39; John 20:8; Acts 1:10–11; John 20:2; Luke 24:34; Exodus 3:14; Faith 1:10; Mark 16:12; 2 Nephi 9:15; Luke 24:13–35; Mosiah 15:8–9; 3 Nephi 9:15; Job 19:26; Luke 24:42–43; Alma 42:15; Matthew 28:6–7; 3 Nephi 27:13; Doctrine and Covenants 84:19; Enos 1:6; Mosiah 27:31; 3 Nephi 11:16; John 10:17–18; Doctrine and Covenants 76:22; 1 John 4:8; John 20:15; John 20:5; 3 Nephi 11:14
142,2014,2 Nephi 31:19; Doctrine and Covenants 25:13; 2 Nephi 11:5; Mosiah 18:9; Doctrine and Covenants 20:77
143,2014,Doctrine and Covenants 38:27; Luke 1:7
144,2014,2 Nephi 26:29; Matthew 19:16–22; Doctrine and Covenants 25:10; John 7:17; Mormon 4:11–12; 3 Nephi 5:13; Moroni 7:2
145,2014,3 Nephi 26:14; Proverbs 3:5–6; Doctrine and Covenants 68:25; Moses 5:11; Mosiah 18:8–11; Abraham 5:14
146,2013,Matthew 28:19
147,2013,3 Nephi 17:3; Mosiah 8:4; Doctrine and Covenants 25:10; Mosiah 6:3; Doctrine and Covenants 124:88; Mosiah 2:5; 2 Nephi 33:1; Doctrine and Covenants 46:2; Doctrine and Covenants 9:8; Doctrine and Covenants 1:38; D&C 21:610; Luke 22:31–32
148,2013,Galatians 5:25; Matthew 11:29; Luke 9:23; Moroni 10:32; Doctrine and Covenants 112:10; Moroni 7:43; Matthew 5:48; Moroni 7:44; Luke 23:34; 2 Timothy 2:24; Galatians 5:22–23
149,2013,Moroni 4:3; Doctrine and Covenants 131:1; Doctrine and Covenants 84:38; Doctrine and Covenants 46:9; Doctrine and Covenants 109:22; Doctrine and Covenants 14:7
150,2013,D&C 58:2; Luke 9:62; D&C 64:34; Moses 1:39; Mosiah 3:19; Mosiah 18:9; D&C 58:27; Matthew 11:28–30; D&C 64:33
151,2013,Mark 12:41–44; Luke 12:15; Alma 58:11; Malachi 3:10; 2 Nephi 27:20; D&C 104:16; Ether 12:19; 1 Corinthians 2:14; Alma 58:12–13; Isaiah 55:8–9; Luke 2:52; D&C 120:1
152,2013,Matthew 16:18–19; Jacob 2:8; Helaman 10:7; John 6:67–68; Matthew 16:24; Faith 1:11; Doctrine and Covenants 84:20; Hebrews 11:1; Alma 32:21; 2 Nephi 33:10; Mormon 8:17; John 6:66
153,2013,Alma 17:2; Doctrine and Covenants 76:42; 2 Timothy 3:14; Mark 5:36; Ether 8:24; Jeremiah 31:34; Isaiah 1:18; 2 Timothy 3:16; 2 Timothy 3:13; 2 Timothy 3:1
154,2013,2 Timothy 4:2; Doctrine and Covenants 93:40; Doctrine and Covenants 68:28; 2 Timothy 1:5; Moses 1:39; Moses 6:57–60; 1 Peter 3:15; Moses 2:27; John 8:29
155,2013,D&C 18:13; D&C 88:73; D&C 76:22; Alma 29:1; Isaiah 52:7
156,2013,2 Kings 5:10; D&C 18:15; Alma 37:6–7; Alma 37:8; 2 Kings 5:1
157,2013,Luke 17:15–16; D&C 88:63; John 5:6–7; Luke 22:19; Mark 5:36; Luke 18:22; Alma 5:19; Luke 17:14; John 5:7; 2 Corinthians 12:9; John 5:8–9; Alma 23:7; 2 Nephi 2:11; D&C 88:68; 2 Corinthians 5:17; D&C 58:28; Enos 1:7; John 5:3–4; Luke 17:13; Luke 17:12; Matthew 11:28–30
158,2013,Doctrine and Covenants 121:41; Moroni 7:45–46; 1 Corinthians 15:42; Psalm 4:4; Mosiah 4:27; Matthew 26:39; Psalm 31:12; Doctrine and Covenants 101:16; 1 Peter 3:8; 1 Corinthians 13:4; Alma 56:16; Alma 26:27
159,2013,D&C 123:12; D&C 100:5; Moroni 7:33; Matthew 7:7–11
160,2013,D&C 13:1; 2 Timothy 3:16
161,2013,Matthew 8:2–3; Abraham 2:10; Ephesians 2:19; 1 Nephi 22:25; Matthew 5:46–48; Acts 10:34–35; Matthew 25:35; Matthew 8:10; Mark 1:40–42; Leviticus 19:34; 4 Nephi 1:17; John 4:7–9
162,2013,Mark 5:41–42; Doctrine and Covenants 121:46; Doctrine and Covenants 18:13; Omni 1:26; Doctrine and Covenants 112:22; Faith 1:5; Doctrine and Covenants 112:21; Mormon 1:2; 3 Nephi 5:13; Doctrine and Covenants 121:45; Matthew 28:19; John 5:8–9
163,2013,Mosiah 5:2; Colossians 3:23; 2 Corinthians 7:10; Acts 3:19; Mosiah 3:19; 2 Corinthians 5:17; Doctrine and Covenants 59:23; Matthew 5:26; Ezekiel 36:26
164,2013,Moroni 7:46–48; Luke 10:33–35; Doctrine and Covenants 84:85
165,2013,John 10:14; Mosiah 23:17–18; 1 Peter 2:9; Ephesians 2:19; Doctrine and Covenants 20:42; Matthew 7:28–29; Acts 10:38
166,2013,Matthew 22:35–40; Alma 42:13
167,2013,1 John 3:17; Exodus 20:5–6; Doctrine and Covenants 124:84; Exodus 20:4; Exodus 20:3; D&C 121:45; Matthew 22:36–37; Genesis 1:28; 2 Nephi 26:27; 1 Thessalonians 3:12; 1 Thessalonians 4:3; D&C 121:35; John 14:15; Alma 42:8; 1 Nephi 1:14; Exodus 20:5; Exodus 20:14
168,2013,Mosiah 5:2; Ether 12:6; Doctrine and Covenants 25:10; John 7:17; Joshua 24:15; Moses 1:39; Joshua 24:31; Luke 22:32
169,2013,Hebrews 12:1; 2 Nephi 31:20; Helaman 14:30; Doctrine and Covenants 121:7; 2 Timothy 4:6
170,2013,Alma 53:10–13; Ether 12:27; Jacob 4:7; Alma 57:25; Alma 58:40; James 3:17; Alma 9:24; Doctrine and Covenants 1:31; Alma 53:4; Alma 17:14; Proverbs 28:13; Alma 53:14–16; Doctrine and Covenants 88:125; 1 Corinthians 2:3; Doctrine and Covenants 76:25; Alma 24:20–27; Alma 23:4–7; 2 Corinthians 13:4; Alma 34:17; Alma 53:15; Mosiah 15:26; 1 Samuel 12:15; Ether 12:26–28; 2 Nephi 3:13; 2 Nephi 28:21; Alma 56:48; Alma 53:8–9; 1 Nephi 2:23; Moses 4:3; 3 Nephi 22:8; Doctrine and Covenants 24:11; Matthew 16:25; Doctrine and Covenants 58:42; Alma 53:17–22; Isaiah 1:20
171,2013,Joshua 1:5; Jeremiah 8:22; Job 5:7; Job 2:9; Job 16:19; Job 19:25; Job 1:1; Matthew 11:28–30
172,2013,Doctrine and Covenants 45:71; 2 Nephi 10:22; 1 Nephi 5:13; 3 Nephi 20:13; Jeremiah 5:1; 1 Nephi 2:2; 1 Nephi 10:14; Faith 1:10; Acts 17:21; Jeremiah 2:11; 2 Kings 17:6; Doctrine and Covenants 84:49; Jeremiah 8:20; Jeremiah 1:5; Jeremiah 4:19; Doctrine and Covenants 110:11; Doctrine and Covenants 29:7
173,2013,3 Nephi 30:2; 2 Nephi 26:33; 1 Nephi 11:16; Isaiah 55:8; Doctrine and Covenants 138:37; Doctrine and Covenants 84:35; at 5:00; Doctrine and Covenants 81:4; Doctrine and Covenants 84:16; Matthew 5:28; Jacob 4:13; James 5:14; Doctrine and Covenants 50:23; Hebrews 5:4; Doctrine and Covenants 84:20; John 15:16; Moroni 10:8; History 1:72; Alma 39:9; Matthew 6:22–23
174,2013,Doctrine and Covenants 11:20; Romans 1:16; Alma 17:2–3; Doctrine and Covenants 100:6; Doctrine and Covenants 11:21; 1 Thessalonians 1:5
175,2013,1 Nephi 8:24; 1 Nephi 8:21; 1 Nephi 15:36; 2 Nephi 28:21; Doctrine and Covenants 84:38; 2 Nephi 31:20; Doctrine and Covenants 88:78; Doctrine and Covenants 50:22; Mosiah 18:9; 1 Nephi 8:30; Doctrine and Covenants 107:99; Doctrine and Covenants 81:5; Romans 3:23; Doctrine and Covenants 88:77
176,2013,Alma 30:44; Matthew 1:37; Moroni 10:4; Matthew 16:15–19; Matthew 7:20; 2 Timothy 3:2
177,2013,Helaman 10:4–5; Mosiah 5:13; Enos 1:27; Ether 2:23–24; Alma 36:3; Alma 32:6; Moses 1:39; D&C 64:22; John 1:39; Luke 24:32; Ether 2:20
178,2013,Hebrews 4:12; Ether 12:27; Doctrine and Covenants 138:4; Faith 1:3; Matthew 19:4–6; Helaman 5:2; Doctrine and Covenants 131:1; James 1:25–27; Colossians 3:10; Doctrine and Covenants 88:15; Galatians 5:13–25; 2 Nephi 2:27; Mosiah 29:26–27; Abraham 3:23; Matthew 5:27–28; Alma 40:23; 2 Nephi 2:25; Romans 1:26–27; Doctrine and Covenants 130:20; Mosiah 5:2; Mark 10:19; Abraham 3:25; Doctrine and Covenants 6:16; Deuteronomy 5:18; Genesis 2:24–25; Moses 1:39; Alma 42:8; Helaman 15:7; Leviticus 18:22; 1 Corinthians 6:9; Mosiah 13:22; Doctrine and Covenants 137:9; Ether 3:15; Ether 12:33–34; Doctrine and Covenants 138:55; Exodus 20:14; 1 Corinthians 3:16; Matthew 10:37; Moroni 10:8–19; Mosiah 4:10; Doctrine and Covenants 138:38; Mosiah 16:10; Alma 5:14; Alma 18:32; Alma 5:12–14; Mark 12:30–31; Moses 6:9; Alma 39:9; Genesis 1:27; Doctrine and Covenants 14:7; Doctrine and Covenants 46:10; Luke 18:20; 2 Nephi 9:41; Moroni 8:17; Doctrine and Covenants 88:86; Doctrine and Covenants 42:24; Doctrine and Covenants 4:6; Romans 8:13–17; Jeremiah 1:5; Psalm 116:15; 3 Nephi 12:27; Alma 13:2–3; Alma 18:34
179,2013,Doctrine and Covenants 18:13; John 14:21; Mosiah 27:14; Doctrine and Covenants 84:38; John 13:35; Alma 50:23; Genesis 29:20; 2 Nephi 5:27; 1 Nephi 14:14; John 3:16; John 10:11; Mosiah 18:11; Alma 50:22
180,2013,Alma 26:11–12; 2 Nephi 31:20; Mosiah 18:8–10; Moses 1:39; Doctrine and Covenants 25:1; Doctrine and Covenants 20:77; Alma 26:2–3; 2 Nephi 31:18; Luke 22:32
181,2013,Jacob 3:1–2; Jacob 2:3; Doctrine and Covenants 58:3; Doctrine and Covenants 82:10; Mosiah 23:21–22
182,2013,3 Nephi 20:1; Luke 21:36; 2 Nephi 32:9; Luke 22:42; Matthew 5:13–14; Philippians 4:6–7; 3 Nephi 18:15; Doctrine and Covenants 90:24; Doctrine and Covenants 10:5
183,2013,Doctrine and Covenants 101:78; Moroni 7:16; Isaiah 32:17; Alma 45:16; John 8:11; Doctrine and Covenants 38:30
184,2013,Helaman 5:12; Alma 37:37; 2 Nephi 32:3; at 5:04; Ephesians 2:21; 3 Nephi 14:24; Matthew 7:24–27
185,2013,Moroni 9:9; Mosiah 18:9; Doctrine and Covenants 82:10
186,2013,Doctrine and Covenants 56:15; Doctrine and Covenants 1:32; Doctrine and Covenants 1:31; Hebrews 3:12; Doctrine and Covenants 38:10; James 2:10; Doctrine and Covenants 117:11; Proverbs 23:7; Mark 2:5; Doctrine and Covenants 82:1; Matthew 9:2; Luke 4:33–37; Alma 14:26; 2 Nephi 31:19; Luke 7:36–50; Moses 7:21; Doctrine and Covenants 64:2; Luke 5:22–23; Mark 1:40–45; Alma 32:28; Mosiah 3:19; Exodus 20:13; Revelation 2:6; Doctrine and Covenants 20:5; Doctrine and Covenants 19:4; Mark 2:2; Matthew 9:3–5; Doctrine and Covenants 59:8; Matthew 8:14–15; Doctrine and Covenants 1:33; John 15:22; Doctrine and Covenants 20:29; Mark 1:29–31; Psalm 24:3–4; Jacob 4:7; Ether 12:27; Mark 1:32–34; 1 Nephi 15:33; Luke 4:38–39; Alma 24:10; 2 Nephi 25:23; Doctrine and Covenants 24:2; Helaman 13:11; 1 Corinthians 6:9; Mark 7:20–23; Matthew 15:18–20; Enos 1:5; Luke 17:1–4; Matthew 8:1–4; Luke 5:12–15; Helaman 5:10–11; Romans 3:23; Luke 5:17; Alma 7:14; Moroni 10:7; Alma 41:5–6; Doctrine and Covenants 132:27; Doctrine and Covenants 61:39; Luke 5:24; Alma 41:3–4; Luke 5:20; Moroni 6:8; Luke 12:10; 2 Peter 2:20; Doctrine and Covenants 137:9; Mosiah 13:21; Mosiah 15:26; Doctrine and Covenants 64:8; Mark 1:21–28; Mark 2:6–9; Matthew 9:6–7; Alma 34:15–17; John 4:46–54; Alma 39:5; Matthew 18:21–22; Matthew 8:16–17; Doctrine and Covenants 132:19; Moses 5:31–36; Matthew 12:31; 2 Nephi 10:24; Doctrine and Covenants 101:9; 1 Nephi 20:9; Luke 4:40–41; Doctrine and Covenants 82:3; Doctrine and Covenants 64:3; Doctrine and Covenants 42:22; Matthew 6:14–15; 3 Nephi 12:19; Jeremiah 31:34; Alma 45:16; Doctrine and Covenants 62:1; Doctrine and Covenants 64:7; Alma 34:18; Alma 7:12; John 2:1–11; Isaiah 1:18; History 1:28; Doctrine and Covenants 82:7; Mark 2:10–12; Doctrine and Covenants 42:24; 1 Samuel 16:7; Alma 11:34; 3 Nephi 9:20; Doctrine and Covenants 138:4
187,2013,John 7:37; Moses 1:33; D&C 81:4; John 8:12; Moses 1:39; John 4:14
188,2013,Luke 24:5–7; Luke 24:25–27; Matthew 25:21; Doctrine and Covenants 88:63; Luke 24:28–29; Mark 16:7; Doctrine and Covenants 84:88; Doctrine and Covenants 100:1; Mosiah 27:14; History 1:17; Doctrine and Covenants 59:2; Luke 24:15–18; Doctrine and Covenants 14:6; Mosiah 18:8–11; Doctrine and Covenants 6:20; Luke 24:46–48; Luke 24:32; Matthew 11:28
189,2013,Doctrine and Covenants 1:35; Matthew 2:16; Matthew 10:34; Doctrine and Covenants 1:33; Mosiah 4:3; Doctrine and Covenants 88:6; Luke 2:14; Doctrine and Covenants 84:46; Doctrine and Covenants 39:6; John 14:26–27; Doctrine and Covenants 115:6; Matthew 10:16; Isaiah 9:6; Doctrine and Covenants 59:23; Doctrine and Covenants 121:7; John 16:33; 1 Corinthians 14:33; Mosiah 26:29
190,2013,Alma 29:1–2; John 13:34–35; Mosiah 4:27; Mosiah 4:21–27; Romans 1:24–32; 3 Nephi 11:29; Doctrine and Covenants 68:25; D&C 59:23; Deuteronomy 6:5; Doctrine and Covenants 42:22; D&C 107:25; 2 Nephi 5:27; Jacob 2:27; 1 Thessalonians 4:3; John 14:6; Alma 39:3–5; Doctrine and Covenants 33:8; Doctrine and Covenants 10:5; Doctrine and Covenants 9:7; Exodus 20:14; Matthew 6:5–13; 3 Nephi 18:21; Doctrine and Covenants 64:10; Ether 12:11; Doctrine and Covenants 104:15; John 10:1–14; Mosiah 4:14–15; 2 Nephi 31:21; Moroni 7:15–19; D&C 1:16; D&C 82:10; Genesis 2:24; Isaiah 55:8–9; 2 Nephi 32:8; James 5:12; Alma 7:23–25; Proverbs 3:5–7; D&C 104:16; Alma 38:9; Matthew 25:14–30; Doctrine and Covenants 43:8; 1 Samuel 16:7; Faith 1:1; Doctrine and Covenants 50:26; Proverbs 15:1; Colossians 4:6
191,2013,Acts 1:8; Acts 22:6–18; Acts 1:3; Matthew 28:18–19; D&C 65:2; Acts 1:9–11
192,2013,Matthew 26:41; Alma 42:18; 2 Nephi 2:27; Moroni 9:9; D&C 64:34; Genesis 2:18; Alma 7:12–13; Helaman 3:29; D&C 56:2; Mosiah 3:19; Alma 38:12; Mosiah 16:5; D&C 121:46; Luke 9:23; Alma 42:10; 1 Nephi 19:6; Moses 5:13; Matthew 16:24; D&C 121:45; 1 Corinthians 11:11; Moses 3:18; Mark 8:34; Mosiah 2:36–37
193,2013,1 Corinthians 15:22; Alma 12:28–30; Moroni 10:4–5; Genesis 14:18–20; Genesis 14:18; Doctrine and Covenants 88:73; Psalm 110:4; Doctrine and Covenants 135:3; Ezekiel 37:16; Doctrine and Covenants 110:13; 2 Nephi 30:8; Doctrine and Covenants 110:12; Doctrine and Covenants 20:2; Acts 3:20–21; Revelation 14:6; Malachi 3:8–10; Moses 1:39; Matthew 6:38; Doctrine and Covenants 27:5; Isaiah 2:2; Isaiah 29:14; Faith 1:4; Doctrine and Covenants 133:37; 3 Nephi 27:13; 1 Peter 3:15; Alma 34:9; Alma 13:14–18; History 1:33–34; Doctrine and Covenants 133:36; Ephesians 1:10; Doctrine and Covenants 132:40; John 17:3; Doctrine and Covenants 84:14; History 1:17; 1 Corinthians 15:29; Doctrine and Covenants 39:6; Doctrine and Covenants 132:7; 1 Nephi 19:17; Matthew 17:11; Doctrine and Covenants 110:11; Matthew 6:33; Doctrine and Covenants 137:7
194,2013,Doctrine and Covenants 1:39; 2 Nephi 28:8; 2 Timothy 3:5; Matthew 26:57; Alma 13:3; Doctrine and Covenants 87:8; 1 Corinthians 16:13; Isaiah 53:3; 2 Timothy 1:9; Ephesians 6:13–17; Genesis 39:7–12; Doctrine and Covenants 19:16; 3 Nephi 11:7; Luke 4:8; Nehemiah 6:3; Matthew 21:12–13; 2 Timothy 3:1; Alma 46:11–13; Moses 5:23; Mosiah 14:3; John 19:30; Luke 2:46–49
195,2013,D&C 42:61; Matthew 18:11; D&C 6:14
196,2013,Doctrine and Covenants 107:85; Matthew 20:27–28; Doctrine and Covenants 84:88; Doctrine and Covenants 84:111; Mark 8:35; Doctrine and Covenants 13:1; Ephesians 4:29
197,2013,Romans 8:31; Jacob 2:8; Malachi 3:10; Ephesians 2:19; Helaman 5:12; Matthew 16:25; Mosiah 18:9; Ephesians 4:13; Doctrine and Covenants 84:33; Doctrine and Covenants 81:5; Romans 8:16–17; Romans 3:23; 1 Corinthians 1:27
198,2013,Doctrine and Covenants 38:40
